,total_area,pop_density_avail,prop_semi_sls,median_income,gdp_hh,prop_flat_sls,prop_hh_1_person,avail_land,year,rpi,num_wait_lst,ratio_new_exist_prices,prop_det_sls,aff_rent,aff_sh_own,population,avg_hh_size,num_hh_2dp,num_hh_oth,int_rate_max,dwell_stock,prop_terr_sls,net_add_to_hh,g_belt_percent,num_hh_1dp,num_hh_1m,wait_list_to_hh,pop_density,int_rate_min,num_hh_>2dp,net_additions,all_sls_price
2745,7900,27.93182795698925,0.3926116838487972,25521,0.04822018423505,0.0691580756013745,0.3037037578355939,0.5886075949367089,2019,288.8,1643.0,1.5999703703703705,0.2886597938144329,179.0,42.0,129883,2.354504582331206,5637.903578,22874.40861,0.75,5715.0,0.2495704467353952,0.0117468719489896,0.4113924050632911,7659.905212,8136.795296,0.0297841213151079,16.44088607594937,0.75,2238.005071,648,182.75
2746,35110,16.525482625482624,0.2327653997378768,23392,0.0516018061017085,0.2154652686762778,0.3093569617810438,0.2950726288806607,2006,198.1,5457.0,0.9779951100244498,0.2073394495412844,0.0,0.0,171204,2.3948049910102784,7839.383407,30835.51455,5.0,0.0,0.3444298820445609,0.0024059394549996,0.7049273711193392,7562.801612,9475.041763,0.0763326256158915,4.876217601822843,4.75,3136.195655,172,204.0
2747,13740,26.43929924242424,0.2888799355358581,20112,0.0466311829346551,0.1412167606768735,0.305635723415837,0.7685589519650655,2005,192.0,16222.0,1.8346521739130437,0.1271152296535052,0.0,0.0,279199,2.381013102445643,12820.5221,46610.48918,4.5,0.0,0.4427880741337631,0.0034367898176053,0.2314410480349345,17220.22627,15929.72971,0.1383414501766597,20.320160116448324,4.5,4770.326851,403,98.5
2748,12000,34.90125,0.3476040848389631,19471,0.0246634600484516,0.0923016496465043,0.2859445331982249,0.2666666666666666,2003,181.3,2403.0,1.5078662980648403,0.3165750196386488,0.0,0.0,111684,2.350267808917473,5561.526066,20558.91298,3.75,3869.0,0.2435192458758837,0.0033670252625872,0.7333333333333333,5899.737793,5731.892888,0.0505685106624824,9.307,3.5,1911.518279,160,100.0
2749,13050,7.018544061302682,0.4920718816067653,21014,0.0565528646549486,0.0227272727272727,0.2392439503283707,1.0,2003,181.3,1006.0,1.0802796610169492,0.3361522198731501,0.0,0.0,91592,2.505945805261757,4943.148974,16623.11513,3.75,2328.0,0.1490486257928118,0.0076607654104429,0.0,4504.785445,3722.374951,0.0275240357246629,7.018544061302682,3.5,1734.487178,280,118.85
2750,7330,46.17885402455661,0.3127508490274776,25399,0.0681287432247162,0.1407841926520531,0.2993923246588736,1.0,2014,256.0,9442.0,1.2718,0.1167026860142019,148.0,0.0,338491,2.762123179168454,13992.65489,45294.51518,0.5,21956.0,0.4297622723062673,0.0091882818147119,0.0,17352.27315,19043.0186,0.07704774146937,46.17885402455661,0.5,9218.202257,1126,125.0
2751,47570,4.724702858978477,0.2422062350119904,29458,0.0734636683573476,0.2458033573141486,0.2947826451487906,0.654404036157242,2017,272.5,2025.0,1.08,0.2278177458033573,130.0,49.0,147080,2.416153028175021,8208.216677,24637.32788,0.5,16.0,0.2841726618705036,0.0101686070467795,0.345595963842758,7607.129871,8369.542644,0.0332656369462497,3.091864620559176,0.5,2476.464309,619,382.75
2752,75220,2.55644128113879,0.1983660130718954,26473,0.0643338876857828,0.1823529411764705,0.2998900907725741,0.933927147035363,2017,272.5,3144.0,1.3174603174603174,0.4343137254901961,10.0,3.0,179590,2.275250667485179,7337.276816,37009.72886,0.5,5000.0,0.1849673202614379,0.0045482208899558,0.066072852964637,8498.010585,9641.976891,0.0398317729192794,2.3875299122573783,0.5,2416.032723,359,315.0
2753,94260,1.412518565669425,0.2801955990220049,22727,0.0460169222530665,0.0449877750611246,0.273329931774962,1.0,2010,223.6,2994.0,1.0955095541401274,0.4709046454767726,0.0,0.0,133144,2.3592133602088152,6503.467632,25038.27934,0.5,6252.0,0.2039119804400978,0.0083989299761084,0.0,7072.171422,6648.546618,0.0530514690895961,1.412518565669425,0.5,2396.25949,474,160.0
2754,8650,33.839592760181,0.4597349643221203,32344,0.0656068903883948,0.0489296636085626,0.3240812804035402,0.5109826589595375,2018,281.6,2496.0,1.6809758097580976,0.2242609582059123,208.0,40.0,149571,2.378881988432147,6249.07041,23717.94475,0.75,17.0,0.2670744138634047,0.0099563426383358,0.4890173410404624,9780.480825,9560.572182,0.0396981329477414,17.291445086705203,0.75,2750.551116,626,133.25
